sim,total_net_income,default_rate_annual,lgd,margin_shock,macro_factor
2751,252712.07606767863,0.0663608684815209,0.4538051845737959,-0.0033796696781306203,0.21692868541698562
2752,5574488.591146495,0.058698248724114006,0.4223215759941256,0.0019385140915559895,-0.8424439549307043
2753,455840.0045655649,0.0796916319620202,0.23381859740125482,-0.014454934380892301,-0.8576223481606312
2754,19959159.91379194,0.05349734669686383,0.2071069921484913,0.016997994389896395,0.03013102925163394
2755,26008096.960792243,0.02826098585631871,0.4240406240370477,0.03,1.113208100588848
2756,14831244.354444414,0.04436447529080418,0.2,0.004535383767049689,0.8563089769555172
2757,29090538.11282374,0.01,0.39965874486592673,0.028177663674306783,1.4107034031886563
2758,29807369.820054673,0.01,0.43852603598907036,0.03,0.7821907039613288
2759,722939.5701388624,0.07851757930559315,0.41817753266748686,0.00028016672531436005,0.017346018033554168
2760,20591.92129090801,0.0628367694519355,0.35572346551404377,-0.011606302766268674,-1.058890193115289
2761,43455.8631848786,0.06373094784474446,0.46011629508391333,-0.004589440669120285,-0.5418440893798766
2762,15067058.972120585,0.02262313302778778,0.5131401710073149,0.007742956294841371,1.1098307622400312
2763,28650098.545971446,0.020727679582043693,0.2,0.027445733008351656,0.16602105089663668
2764,11595176.405047175,0.029784063702260853,0.6290698748154495,0.007926610034770956,0.13061439757930482
2765,4357689.065302766,0.07185498146284436,0.2,-0.01091362557682559,-1.0752641014608617
2766,-12439199.413813625,0.05691354330038385,0.5811492249896364,-0.025803137247195043,-0.8638132191803288
2767,28100833.202810712,0.01,0.2,0.024201666405621464,2.1031395333905007
2768,-1837550.4209880554,0.020052776341423672,0.3827450479324105,-0.03,-0.3107894829721992
2769,31000000.000000026,0.01,0.2,0.03,2.420938515658837
2770,6595146.270184006,0.023813014391944165,0.4199201721206822,-0.010810142357454486,0.46540282731158683
2771,11107107.443830296,0.011415238574326726,0.4777001379840752,-0.0063327240702623746,0.2802327814731966
2772,16722183.43201954,0.03745820680945909,0.3349438552688306,0.011990763064256501,1.2210192603799375
2773,-3665197.6905848496,0.08780097225744898,0.4973671723934537,0.0023389259239137566,-0.06498098099047911
2774,27387900.488240544,0.018855031123205676,0.2,0.024546807201122258,0.2232379361748293
2775,16300230.803344885,0.036101970752417716,0.4040642483139025,0.013187977281415976,0.9146523840739345
2776,17992314.762345023,0.01978931560312652,0.23159087445257687,0.006567654430036183,0.585578769772898
2777,21337589.77259561,0.01,0.2,0.010675179545191206,0.7868622398422616
2778,-13031827.168782463,0.08574923278725442,0.6053330586923686,-0.008156808973932235,-0.8338486925060067
2779,6794268.498425536,0.07300817787517253,0.42739286388764325,0.010791711226139557,0.5198037535556334
2780,-10148464.045017805,0.05698720473412317,0.5499975886660513,-0.02295410290144928,-0.8996799100976025
2781,4971120.092782676,0.03987472679637584,0.536157681678786,-0.0026786187377148213,0.05320543244889753
2782,-8978668.179929433,0.058835802221551596,0.6261641770375184,-0.015116464681458806,0.46767837730710793
2783,3498289.666797057,0.08856922961412039,0.503980179694633,0.017633715589933745,-0.4180508640569697
2784,1865331.9478708664,0.08272420860237573,0.2,-0.013724494383783101,-1.3785983876886816
2785,15222933.471881378,0.060622681807459514,0.3684359783610571,0.0187814440263652,-0.3677232874755995
2786,-12779592.439179046,0.07767751107372133,0.6888709293003199,-0.006049405639267777,-0.5308536074772426
2787,-16215412.309935987,0.08744837689370724,0.7060371586399681,-0.004689021070161885,-1.4056873698179129
2788,-3920611.0330941286,0.050422315929859775,0.7241079652421571,-0.005330021475420275,-0.5083963873668058
2789,6811886.217632793,0.08271953905034789,0.2,-0.003832319754664808,-1.2031603058607487
2790,21495285.42303918,0.01,0.5672049098030524,0.014662619944108937,-0.1284125828313069
2791,-25639276.65482554,0.08474870583997894,0.7934244362951132,-0.018036859151825423,-1.5326744568471145
2792,7464819.813782215,0.056087522965557204,0.2111326739893463,-0.0072284516712786085,0.05597025357875674
2793,6446816.899282028,0.024730450408416767,0.6123855641513847,-0.005961795376359768,0.32685174780732407
2794,12420892.075905588,0.034334617803803265,0.2,-0.002291292287428127,0.05386096731583391
2795,-1811342.2899873033,0.07628191520747689,0.37945076590797233,-0.008677453429570492,-0.3164710426498841
2796,1386918.9674092047,0.0573811683356339,0.33771370055367733,-0.01184775536446118,-0.27403226282571846
2797,-17306869.27804124,0.05461830614973564,0.9,-0.019457263021320396,-0.7721580889089049
2798,-8268704.7967773825,0.043883367505906365,0.5999018000608555,-0.024211698434029465,-1.151309499407364
2799,2037293.913487494,0.06475775179480384,0.4727022501319627,0.0006857228138658911,-0.04862248525327392
2800,-15056123.755173765,0.06798176649366862,0.6152639224498537,-0.022285519202382937,-0.4220404345062681
2801,9610380.43041187,0.04172474375017486,0.6323338757711537,0.011604729791930038,0.06063689759028058
2802,25197187.356556788,0.01285348650197276,0.2661217326126111,0.019814966811131457,0.7640476398247473
2803,18993783.441550076,0.015548778341113907,0.33562006701467795,0.009206048911941123,2.185025844578322
2804,22459601.199357834,0.01,0.36239068588162043,0.014543109257531809,1.7556739302323163
2805,-7014335.723175007,0.027698138856669344,0.6508982982446472,-0.03,-0.32399103753117203
2806,29876323.37558114,0.01,0.2,0.027752646751162315,2.167514476562161
2807,2343474.6722845808,0.07634931746115314,0.48968874282322905,0.008074350627532789,0.46578492371802366
2808,-33526516.601216182,0.10011699931721105,0.7096999878842521,-0.03,-2.270890892900242
2809,-17860181.991255373,0.08359847919999111,0.7652522306735754,-0.00574644129379903,-0.5510818078209812
2810,-5720720.053912669,0.0876531074295998,0.42241309415518324,-0.00841561978617142,-0.30012398679624325
2811,-13282729.642767584,0.10886902231561305,0.33625378658227706,-0.023957838290399845,-0.461023951662115
2812,10115148.16051622,0.06758199264345316,0.4581154785381095,0.017190653221446982,0.06327025484124159
2813,21604538.850586124,0.013653498483994053,0.2864800765486244,0.013120532992023367,0.5316182008033739
2814,-15786836.48497159,0.09117335049991797,0.6327484642728568,-0.007883875458509153,-1.7811390002261778
2815,10443915.688444722,0.05345024736141859,0.4176782155019506,0.009212835312944565,-0.5062293279069283
2816,-7012934.119600814,0.033301585142959986,0.6999294318352838,-0.024717108670875322,-0.1337440823061335
2817,-12972513.891842384,0.0750587725545038,0.53740180121145,-0.019608308216173882,-2.2833443446245267
2818,3642410.0816184506,0.0759477013599818,0.49445641618622527,0.010837648395275248,-0.677361835706193
2819,31000000.000000026,0.01,0.2,0.03,1.693828127622051
2820,-6103607.270060777,0.06393892954199241,0.44961566716091916,-0.017459270076543614,-0.2558424571495584
2821,9789074.704763854,0.07928678568659617,0.24765470153656344,0.005213894654535088,-0.17500936437161274
2822,9915745.213909075,0.06073707157019937,0.2,-0.002021095258141954,1.4295623975478253
2823,-3495056.4085750002,0.08716288620681482,0.31244454694419993,-0.013756544325912886,-1.1983080750832058
2824,-708746.1579128467,0.07304533187568668,0.6569481440702383,0.01256950289290123,-0.2438292505215718
2825,2734181.3249852136,0.01,0.24611307935303472,-0.02607050655649923,0.7986392610486397
2826,-14539195.062176637,0.06281166787142843,0.5982027206119267,-0.02550427951749204,-1.2445829326814521
2827,1871804.023136858,0.04891226443444151,0.4445168082099477,-0.008514068285007413,-1.1032267648895286
2828,-8476836.64702027,0.05792520009443747,0.693258536558696,-0.010796533846701211,-0.6336022487850572
2829,-33195316.98277106,0.13440381754790637,0.7308538980288218,-0.0021610800007002416,-2.527929578593109
2830,-14935501.819222054,0.11306489910420821,0.5609881588866109,-0.0004429340552738781,-1.8007430734248644
2831,8336825.913972574,0.029847744371749592,0.4343450251782944,-0.00436212889139199,0.20217249698807344
2832,-2375290.805147724,0.06373792463792391,0.26980371446982754,-0.02155385279038564,0.08218435206775646
2833,6226653.862073074,0.03220013148281929,0.33843647879941574,-0.010648993159930304,0.8899870325668338
2834,996153.5338204782,0.04073603981475872,0.5422357600941682,-0.009919155420177043,-0.9797886719978697
2835,-12964179.392228499,0.06736311535604794,0.7259528585459195,-0.011025912631175486,-0.8795320133153465
2836,8134681.135134883,0.035517170430087563,0.5105969856169682,0.0004043224295166342,0.37064089727020477
2837,23296685.67110371,0.044720823429579656,0.38922871545963933,0.03,0.5371941459816314
2838,-66471.26691808365,0.04293709347085999,0.6973906693822715,-0.004189014176863977,-0.9509891188661246
2839,-4664667.763685645,0.04842356438884385,0.5261486171561489,-0.017851344086409374,0.7081525581239733
2840,-2676109.925927207,0.04944274188655543,0.6477039893554725,-0.007327958687259519,-0.6151135089253357
2841,-25437682.80678732,0.08344835623780157,0.7536719376422447,-0.02198268127477045,-1.4764297979108454
2842,-17780025.305250283,0.08716892380547847,0.5651411260199859,-0.020297306857122104,-0.501079469607532
2843,-13035334.410837194,0.04976922906309612,0.6042020217663325,-0.03,-1.3139247002374128
2844,11100103.798127053,0.040569942438016385,0.5956766584565422,0.012366775341505945,-0.6232808075946856
2845,5386536.332212163,0.05455587357317111,0.32037981319420605,-0.005748326751556389,-0.8566620549615891
2846,-15380603.524536628,0.09798018015670638,0.35477794584044736,-0.03,-1.3744939746410305
2847,8508451.144103486,0.04148675310951718,0.26945300265139127,-0.005804367516176708,0.9756765139022048
2848,-4200826.614395343,0.08188134798314162,0.42888233240938295,-0.007284189724956563,-0.6082675747124983
2849,8277448.21718985,0.05262054832424666,0.5049765063461917,0.009127037089178749,0.4626498962456343
2850,-4415581.036203424,0.04447480101276081,0.5319490740272688,-0.019172832856121712,-1.0295889030070344
2851,-715606.0346381702,0.04300538472585862,0.6268163158585833,-0.00847473525333267,0.4621756227502112
2852,19056806.797000017,0.027982092275562427,0.5655139291536085,0.01993787654269214,1.057708703864615
2853,-6301952.701160006,0.08093273254791157,0.6528375832266666,0.00623202411818876,-0.5592588198697488
2854,-17508260.424557872,0.1067551962146512,0.5952085063864516,-0.005474919961200597,-1.96549837200535
2855,5419087.904658882,0.05915111507132187,0.2,-0.011331601176417872,0.553858196350319
2856,15092368.536930112,0.03363050937397184,0.518372716826626,0.013617875586309365,0.2653361653551545
2857,-921615.3307819422,0.04359672937707063,0.7641170458678691,-0.0025302266004557563,-0.5138901289409595
2858,15882365.067722593,0.03110247272095562,0.4525034078539675,0.011838705034362637,-0.4121066726936051
2859,21598223.777094845,0.04333175378908258,0.21259152252637095,0.018408411065948604,0.5076127650330521
2860,5945635.326845814,0.09431440750159509,0.5127186663404147,0.02624802788459593,0.4719100044912137
2861,-8193825.383662108,0.05332335309886455,0.4193698354921343,-0.028025444950364402,-1.2559458554352658
2862,-11688290.333880233,0.10107719251155524,0.2708482496150726,-0.03,-1.9952316271167245
